fault_node,node,ua,ua_angle,ub,ub_angle,uc,uc_angle,ia,ia_angle,ib,ib_angle,ic,ic_angle
22,29,6279.2094,-0.1057,6842.4381,-2.1057,6651.27,2.1228,1.8856,-0.5981,2.5611,-1.3189,0.7224,1.9426
22,30,6284.9301,-0.1032,6841.5786,-2.1056,6651.0804,2.1227,1.8737,1.7838,0.141,-1.3098,1.4199,-1.4039
22,31,6291.4213,-0.101,6840.7078,-2.1053,6649.8578,2.1224,6.5327,2.5645,1.8046,1.861,1.1289,-0.5299
22,32,6301.9659,-0.0994,6841.2019,-2.1051,6647.9588,2.1223,4.8401,-0.1226,0.5343,-0.9739,3.1592,-1.6577
11,0,6666.8407,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,279.937,-1.3161,95.2969,1.8255,5.7001,1.8255
11,1,6317.4709,-0.078,6787.329,-2.1054,6675.5095,2.1154,82.7529,1.5246,55.4565,-1.2502,35.0266,-1.1777
11,2,6232.1329,-0.1109,6833.7568,-2.1077,6667.6569,2.1226,24.1014,1.5484,22.8562,-1.4644,11.1371,-1.3162
11,3,6199.566,-0.1296,6850.4475,-2.1063,6651.0953,2.1242,3.4202,-0.9898,9.4136,-1.4021,9.0022,1.7371
11,4,6164.3093,-0.145,6854.0056,-2.1059,6647.1188,2.1245,11.13,-0.7274,6.7638,2.0491,6.648,-1.0829
11,5,6129.1544,-0.1568,6863.07,-2.1051,6637.8684,2.1253,4.855,2.8401,11.1023,1.8171,2.6801,-1.646
11,6,6083.9844,-0.178,6883.214,-2.1041,6622.8912,2.1275,13.3625,2.0096,24.0906,-1.2951,15.0312,1.8567
11,7,6052.9578,-0.1965,6871.8821,-2.104,6627.3346,2.1259,18.9105,-1.1877,28.8925,1.789,8.3624,-1.469
11,8,5984.7118,-0.2191,6880.2514,-2.1068,6640.6741,2.1284,7.6051,0.1727,9.037,2.2414,15.9649,-1.1683
11,9,5948.4271,-0.2324,6897.8656,-2.1064,6629.8632,2.1305,23.7386,2.3132,24.8095,-1.1912,24.0845,1.8447
11,10,5923.0585,-0.2478,6891.4672,-2.1084,6645.4203,2.1307,19.5245,-0.9372,2.963,-0.7472,3.3144,-3.0387
11,11,5871.7566,-0.2625,6881.356,-2.1105,6662.4291,2.1303,165.5617,2.0673,15.2487,1.0983,21.4498,-1.3287
11,12,5923.7565,-0.2523,6865.0518,-2.1097,6664.9123,2.1277,59.273,-0.6337,30.7467,2.1592,15.1381,-1.2946
11,13,5951.6249,-0.2333,6878.0995,-2.1077,6646.9742,2.1285,8.8016,2.1293,12.6881,-1.3881,13.3057,1.7249
11,14,5969.5805,-0.2235,6875.5202,-2.1076,6647.7651,2.1282,10.3921,1.8502,15.8662,1.8458,20.7864,-1.2958
11,15,6001.2041,-0.2136,6885.7497,-2.1055,6630.117,2.1285,9.2076,-1.2339,5.5269,-1.2853,10.9984,1.8484
11,16,6018.7382,-0.2025,6888.0643,-2.1054,6628.0481,2.1287,22.4476,2.6,6.6045,-0.9663,9.3313,2.2233
11,17,6042.2786,-0.1971,6884.5064,-2.106,6633.6762,2.1286,21.1824,-0.375,5.3012,2.2696,14.3289,-1.1114
11,18,6252.5627,-0.0933,6788.3453,-2.1036,6664.3407,2.1147,44.9504,3.0513,98.0409,1.7314,30.5909,-1.6502
11,19,6146.7239,-0.1409,6879.2576,-2.1029,6617.3809,2.1264,58.1677,1.7826,95.9482,-1.4014,48.1971,1.7415
11,20,6065.7625,-0.1959,6884.9369,-2.1026,6612.5549,2.127,118.1381,-1.1662,16.6415,2.052,65.3995,1.8507
11,21,5943.063,-0.2233,6911.0024,-2.1103,6647.7142,2.1341,103.2765,1.9283,58.5133,-1.2747,34.2512,-1.2267
11,22,6223.1126,-0.1155,6835.0226,-2.1075,6665.4693,2.1227,16.9005,-0.8507,31.3245,2.0578,22.4145,-1.0571
11,23,6196.1741,-0.1265,6858.9029,-2.1061,6646.1776,2.1252,6.1194,-1.416,12.2404,-1.0258,19.5906,2.0567
11,24,6159.1221,-0.1376,6877.3604,-2.1064,6639.3273,2.1278,22.1933,2.1182,17.6442,-1.1136,2.0739,2.3669
11,25,6130.0955,-0.1558,6865.1061,-2.1052,6637.7682,2.1256,0.336,1.9519,0.1205,1.9502,0.3941,-1.1894
11,26,6132.8766,-0.1533,6870.4331,-2.1055,6637.0644,2.1265,0.8204,2.0277,0.9213,-1.2669,0.3115,1.9335
11,27,6136.4109,-0.1508,6874.5104,-2.1058,6636.7316,2.1271,0.721,-0.8102,0.6808,1.3025,1.3872,-1.2899
11,28,6140.4345,-0.1474,6881.1923,-2.1058,6634.1131,2.1281,8.3239,-0.2884,11.8237,-1.1994,3.9649,1.5721
11,29,6119.5933,-0.1531,6878.8646,-2.1051,6630.524,2.1274,14.6352,2.5321,4.5168,1.9937,4.3273,2.1624
11,30,6099.1189,-0.1666,6881.4729,-2.1052,6630.303,2.1278,5.0933,-0.7184,1.3005,-1.4712,3.3778,-1.2183
11,31,6074.4521,-0.1784,6882.068,-2.1045,6625.3985,2.1275,5.7708,2.3708,2.3928,1.68,3.8045,1.9003
11,32,6061.5756,-0.1876,6884.8993,-2.1047,6625.6897,2.128,4.2358,-1.4117,3.1564,-1.4257,6.753,1.7192
0,0,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,1,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,1.5708,0.0,1.5708
0,2,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.8158,0.0,-1.8158
0,3,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,1.5708,0.0,1.5708
0,4,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,1.3258,0.0,1.3258
0,5,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.6952,0.0,1.5708,0.0,1.5708
0,6,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-1.6952,0.0,-1.6952
0,7,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-0.7854,0.0,-0.7854
0,8,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5708,0.0,1.5708,0.0,1.5708
0,9,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5708,0.0,1.1071,0.0,1.1071
0,10,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5708,0.0,3.1416,0.0,3.1416
0,11,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.5084,0.0,0.0,0.0,0.0
0,12,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,3.1416,0.0,3.1416
0,13,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,14,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.845,0.0,-1.6539,0.0,-1.6539
0,15,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,3.1416,0.0,3.1416
0,16,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,3.1416,0.0,3.1416
0,17,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.8158,0.0,-1.8158,0.0,-1.8158
0,18,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,-1.3258,0.0,-1.3258
0,19,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,0.0,0.0,0.0
0,20,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.6952,0.0,-1.6952
0,21,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,1.5708,0.0,1.5708
0,22,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.5708,0.0,-1.5708
0,23,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,0.0,0.0,0.0
0,24,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,1.8158,0.0,1.8158
0,25,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,-1.212,0.0,-1.212
0,26,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.8158,0.0,-1.5708,0.0,-1.5708
0,27,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
0,28,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.6952,0.0,1.9296,0.0,1.9296
0,29,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,3.1416,0.0,3.1416,0.0,3.1416
0,30,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,1.8158,0.0,3.1416,0.0,3.1416
0,31,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,-1.5708,0.0,-1.5708,0.0,-1.5708
0,32,6667.8737,-0.0007,6668.3956,-2.0944,6668.3956,2.0944,0.0,0.0,0.0,0.0,0.0,0.0
30,0,6666.8681,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,335.926,-1.3547,56.6051,1.7869,106.0478,1.7869
30,1,6474.4598,-0.0282,6700.8173,-2.1075,6729.1366,2.105,83.2411,1.6245,88.3666,1.8112,170.6872,-1.3289
30,2,6362.1965,-0.0618,6778.7704,-2.1094,6703.0124,2.1161,28.5513,0.2613,41.9769,-1.7461,12.6168,1.2472
30,3,6305.8461,-0.0732,6812.6747,-2.1091,6685.7364,2.1205,17.136,2.2928,31.0425,-1.1112,17.9136,2.0156
30,4,6249.4181,-0.084,6821.3816,-2.1095,6683.8067,2.1218,20.2536,2.2441,9.0053,-1.2813,3.5776,1.7762
30,5,6210.1964,-0.0965,6819.0821,-2.1097,6686.4619,2.1216,27.5555,-1.0312,17.5633,1.8995,1.5454,-1.012
30,6,6217.2353,-0.0928,6809.8194,-2.1105,6695.5083,2.1208,2.4981,-1.4524,3.1589,1.6846,0.3996,2.9383
30,7,6220.3619,-0.09,6805.5231,-2.1116,6704.2548,2.1207,38.5637,2.638,11.0201,-0.3998,6.9004,2.4142
30,8,6181.0941,-0.1032,6816.9031,-2.1129,6706.875,2.1228,26.744,-0.5389,8.6543,2.5437,5.8511,-1.1642
30,9,6189.2097,-0.1014,6814.6436,-2.1128,6706.9829,2.1225,1.5579,-0.2092,0.5997,-2.2347,0.8895,-1.4515
30,10,6197.1433,-0.0993,6811.7768,-2.1124,6706.0601,2.1219,1.057,2.8919,2.218,1.6526,1.0643,-1.2336
30,11,6207.421,-0.0973,6811.4269,-2.1119,6703.4432,2.1217,4.8122,2.4266,0.5763,-0.5733,0.7936,1.9176
30,12,6185.8941,-0.104,6815.1553,-2.112,6701.7437,2.1222,25.4846,-0.7989,3.4763,2.4089,11.1306,2.0614
30,13,6159.4676,-0.1064,6819.1137,-2.1133,6707.9726,2.1233,19.0074,2.4726,4.7469,1.4537,12.2579,-1.0948
30,14,6122.2094,-0.1159,6834.7563,-2.1138,6704.152,2.1256,17.8151,1.3768,63.9332,2.238,78.7263,-0.9652
30,15,6072.5864,-0.1363,6892.8515,-2.1097,6652.4868,2.1314,39.1124,2.4458,111.3674,-1.0155,86.8256,2.156
30,16,6027.7763,-0.1533,6875.918,-2.1089,6655.0214,2.1288,7.0234,-2.863,3.0751,-2.4157,21.4913,1.7421
30,17,5961.3282,-0.1783,6848.8311,-2.1126,6690.534,2.1269,6.4039,2.4721,5.04,2.0432,7.4325,1.3146
30,18,6437.886,-0.0371,6713.102,-2.1067,6718.3086,2.1062,35.9668,-1.6883,36.331,1.7248,18.6641,2.0804
30,19,6347.0222,-0.0566,6762.2461,-2.1096,6712.3412,2.1141,48.4728,2.0258,39.0767,-1.2099,6.6322,1.878
30,20,6271.3332,-0.0805,6789.709,-2.1115,6710.9562,2.1186,39.0358,-0.4249,16.6848,2.35,16.3734,-1.149
30,21,6247.18,-0.0884,6806.2817,-2.1116,6703.9261,2.1208,5.1057,0.1578,16.0411,-1.4855,8.0213,1.6896
30,22,6317.1766,-0.0752,6795.9933,-2.1101,6699.1379,2.1187,32.6307,-0.5947,13.3077,2.5115,4.6315,-0.8103
30,23,6203.6163,-0.1021,6840.2581,-2.1115,6687.6384,2.1253,8.8109,1.5742,3.4332,-1.5676,4.3317,-0.9919
30,24,6098.5829,-0.129,6881.2004,-2.1121,6672.6259,2.131,8.0818,1.9784,21.0493,-1.094,14.0214,2.0531
30,25,6183.6303,-0.1021,6828.8242,-2.1101,6684.0022,2.1231,8.2961,2.4213,10.4272,1.6191,9.5246,-1.3974
30,26,6115.2367,-0.1217,6870.2842,-2.11,6664.631,2.1286,8.2056,2.5293,29.4395,-1.3388,28.3981,1.7368
30,27,6064.3185,-0.1333,6873.2992,-2.1126,6679.0112,2.1302,3.3616,0.9097,18.1987,1.7347,19.6595,-1.4501
30,28,5996.08,-0.1549,6905.1136,-2.1134,6669.5044,2.1348,92.6344,2.1683,79.5662,-1.318,48.4828,1.725
30,29,5891.6102,-0.2078,6855.5125,-2.1193,6728.0564,2.1309,18.7045,-0.5409,17.1961,1.5251,31.3346,-1.4905
30,30,5775.7158,-0.262,6832.5753,-2.1194,6738.9705,2.1279,119.099,1.8763,3.1716,1.8572,4.8417,1.8862
30,31,5825.49,-0.2298,6814.8036,-2.1209,6756.0252,2.1262,17.5951,1.9426,23.5652,1.8884,28.2612,-1.251
30,32,5906.2966,-0.2027,6830.3328,-2.1182,6732.7237,2.1271,18.0796,-0.6757,4.2282,1.0194,16.1067,-1.7216
10,0,6666.8256,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,209.0721,-1.453,18.519,1.6886,52.4714,1.6886
10,1,6432.8749,-0.06,6689.1183,-2.1062,6727.1108,2.1029,25.6175,1.6291,7.1752,1.7042,19.0732,-1.4732
10,2,6334.693,-0.0955,6718.0071,-2.1089,6728.7616,2.1079,10.453,1.1295,35.7645,-1.418,14.308,1.7846
10,3,6299.8623,-0.1075,6703.3817,-2.1094,6739.0188,2.1063,62.2305,-0.9965,76.2934,1.973,26.2496,-1.2141
10,4,6242.4689,-0.1198,6742.2958,-2.1108,6728.5767,2.112,33.9512,2.0727,56.1014,-1.1208,19.5965,2.0125
10,5,6171.9334,-0.135,6750.6145,-2.112,6731.7631,2.1136,34.0918,2.1175,15.8201,-1.2416,4.7957,-1.1639
10,6,6121.7713,-0.1549,6738.8361,-2.1118,6736.2448,2.112,21.1503,-0.9606,12.9277,1.8736,1.2678,-1.5184
10,7,6059.5394,-0.1719,6743.4147,-2.1125,6738.5131,2.113,26.7763,2.0286,34.5698,1.8966,44.256,-1.2336
10,8,5996.4501,-0.2009,6785.7823,-2.1105,6706.6679,2.1176,43.5262,2.079,76.8347,-1.3307,62.3598,1.7998
10,9,5955.2147,-0.2309,6756.4997,-2.1121,6729.9375,2.1145,61.0995,-1.1912,79.7116,1.7916,27.66,-1.4225
10,10,5859.5359,-0.2671,6815.6002,-2.115,6720.0391,2.1236,177.6459,1.8968,100.2272,-1.2498,36.7171,1.9235
10,11,5943.8465,-0.225,6772.9151,-2.1162,6746.871,2.1186,23.4931,-0.5716,43.2644,1.9783,48.725,-1.2696
10,12,5970.2571,-0.2144,6782.9661,-2.1147,6733.4454,2.1192,7.95,-0.9982,2.1286,-0.7663,2.3585,-2.3695
10,13,5981.7319,-0.2058,6788.6179,-2.1132,6721.5395,2.1192,15.0436,1.7491,19.5741,-1.4351,3.7202,1.5881
10,14,5999.2304,-0.1987,6778.0452,-2.1117,6717.1056,2.1171,4.5453,-1.9541,24.0525,1.7166,9.9476,-1.3925
10,15,6031.9421,-0.188,6782.4139,-2.1101,6705.8104,2.117,5.3172,-2.9361,9.053,-1.1789,17.0475,1.9343
10,16,6053.7063,-0.1799,6776.8918,-2.1111,6714.2459,2.1167,10.3224,2.1458,0.3444,-0.4663,7.7829,-1.109
10,17,6076.6069,-0.1744,6772.6466,-2.1109,6715.2116,2.1161,7.0554,1.9281,3.0242,-1.1462,4.9051,-1.0879
10,18,6370.8299,-0.0777,6691.6829,-2.1095,6744.9641,2.1048,12.926,-0.1962,30.7441,1.8214,38.6178,-1.4236
10,19,6241.5398,-0.1197,6730.84,-2.1114,6737.8208,2.1108,18.5328,0.899,34.5356,-1.3392,1.5396,1.3308
10,20,6109.4004,-0.1609,6731.8504,-2.1104,6731.4466,2.1105,54.3715,-1.0333,49.3671,2.0081,6.3614,1.8497
10,21,6017.3952,-0.1838,6763.2516,-2.1123,6727.8662,2.1155,72.9245,2.2567,34.4282,-1.0491,17.602,1.7866
10,22,6318.3077,-0.1007,6717.3884,-2.1094,6731.961,2.1081,35.8644,-0.4293,21.1933,2.2645,16.8849,-1.0215
10,23,6277.1714,-0.1077,6731.2868,-2.1092,6724.1228,2.1098,29.763,-2.9425,18.4798,1.1933,10.4893,2.3399
10,24,6242.9982,-0.117,6753.0573,-2.1108,6723.4396,2.1134,18.283,1.2701,32.2988,-1.3781,0.3597,-0.3794
10,25,6176.5161,-0.1342,6750.5475,-2.1116,6729.5808,2.1135,5.2294,-1.2056,2.773,1.8454,2.0781,1.9546
10,26,6182.7749,-0.1323,6753.1849,-2.1112,6726.1811,2.1136,9.6155,2.3617,7.481,-1.0906,2.077,1.6314
10,27,6192.933,-0.1306,6749.8912,-2.1108,6725.2523,2.113,9.7584,-0.8289,7.5104,2.0715,0.8531,-1.6688
10,28,6201.8112,-0.1277,6753.8505,-2.1106,6722.0197,2.1134,8.7831,2.2158,0.6318,-1.3452,3.3616,-1.1725
10,29,6178.6997,-0.1363,6756.6224,-2.1096,6715.0524,2.1133,3.6102,2.6404,3.3256,1.7461,0.9178,2.8581
10,30,6152.6552,-0.1483,6764.5134,-2.1089,6706.8366,2.114,3.4857,-1.8532,0.7913,1.1089,6.8048,1.8328
10,31,6130.6698,-0.1571,6770.874,-2.1095,6707.3973,2.1151,9.621,1.8175,11.7035,-1.4007,3.0387,1.7089
10,32,6113.5795,-0.1669,6764.2427,-2.1097,6712.0881,2.1144,28.9016,-0.9469,14.2705,1.9302,1.1718,-2.7039
23,0,6667.095,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,190.1714,-1.4388,2.7428,-1.4388,74.8318,1.7028
23,1,6418.5809,-0.0682,6664.8114,-2.1109,6766.1851,2.102,140.846,-0.5789,63.675,2.0743,56.6591,-1.5636
23,2,6182.6295,-0.1113,6721.2189,-2.1181,6781.8176,2.1126,88.71,2.0395,37.0925,-1.0947,46.2469,-1.0388
23,3,6179.9708,-0.1138,6719.66,-2.1178,6780.7989,2.1123,0.4631,-2.112,2.3649,-1.4501,4.2841,1.7968
23,4,6174.0125,-0.1183,6713.6158,-2.1178,6783.7344,2.1115,0.4302,-0.1044,0.5688,-0.5011,1.5747,-1.4186
23,5,6165.9729,-0.1242,6705.093,-2.1174,6785.1496,2.1102,5.0715,-0.7545,6.3608,1.8654,5.3133,-1.4837
23,6,6199.4153,-0.1155,6703.6373,-2.1152,6773.1473,2.109,24.6037,2.0781,29.7286,-1.2303,10.1376,1.7546
23,7,6233.9057,-0.1086,6681.3163,-2.1136,6774.3625,2.1054,22.8483,-1.2465,31.1591,1.9032,4.2055,-1.2179
23,8,6226.7948,-0.1106,6681.7608,-2.1139,6775.5949,2.1056,0.9669,-2.0537,5.2047,1.7294,2.5657,-1.372
23,9,6231.6963,-0.109,6684.7899,-2.1138,6773.3267,2.1059,3.5169,1.96,3.4871,-1.3369,0.5845,1.5948
23,10,6238.1651,-0.1075,6683.6446,-2.1135,6772.3227,2.1056,0.9547,-1.6391,0.8397,1.8372,0.6198,1.8219
23,11,6245.033,-0.1059,6683.1825,-2.1134,6771.7886,2.1055,1.4943,3.0061,4.3808,1.8946,2.8023,-1.1728
23,12,6234.6409,-0.1086,6686.6796,-2.1136,6771.3837,2.106,0.6559,2.5219,1.3755,-1.2096,1.3204,1.8417
23,13,6222.0891,-0.1118,6689.2387,-2.114,6772.7015,2.1066,4.9578,1.9409,4.6479,-1.393,1.1905,1.5896
23,14,6216.0964,-0.1144,6685.1678,-2.1142,6775.7722,2.1061,1.7307,-0.9938,1.1363,1.7468,0.8858,-1.5277
23,15,6194.9652,-0.1219,6687.3498,-2.1147,6777.6135,2.1067,3.1732,1.8953,7.4163,-1.4209,4.8355,1.7022
23,16,6177.8777,-0.1279,6679.8897,-2.1155,6785.7435,2.106,8.4601,-0.7797,16.361,1.877,14.9577,-1.2815
23,17,6160.5423,-0.1338,6688.9619,-2.1149,6778.2936,2.107,7.9504,2.4925,7.4443,-1.0442,9.7271,1.9373
23,18,6393.6154,-0.0737,6664.9492,-2.1112,6767.7987,2.1021,14.1219,-1.0332,14.1144,1.9645,1.4163,-1.2709
23,19,6322.1167,-0.0874,6681.6643,-2.1129,6769.7302,2.1051,16.5624,1.938,14.6976,-1.1777,2.6845,-1.1743
23,20,6281.531,-0.097,6681.3744,-2.1127,6768.8061,2.105,5.1343,3.1117,2.2976,1.8395,4.2075,1.9108
23,21,6264.9514,-0.1022,6684.0921,-2.1128,6768.2644,2.1054,4.7041,-0.7573,2.7632,-1.2808,3.3127,1.9541
23,22,6116.9643,-0.129,6731.9889,-2.117,6770.581,2.1136,71.6371,2.516,15.0855,-0.7898,31.8941,2.0893
23,23,5978.5321,-0.1945,6749.1235,-2.1194,6776.7171,2.1169,140.7944,1.8869,29.0252,-1.2191,17.314,2.0078
23,24,6005.4007,-0.1817,6738.3517,-2.1209,6790.5912,2.1161,27.9796,1.3714,18.2925,-1.6261,31.3037,-1.2406
23,25,6153.5086,-0.1283,6705.8053,-2.1177,6786.7046,2.1104,13.7603,1.97,3.0926,-1.3388,3.6196,-1.2898
23,26,6124.0525,-0.1453,6703.9731,-2.1177,6787.4626,2.1102,14.5441,-0.9409,0.2725,-0.1757,1.5797,2.0013
23,27,6085.5488,-0.1574,6702.4297,-2.118,6789.8654,2.1101,12.0993,-0.6423,16.4742,2.0753,11.5288,-1.0808
23,28,6055.0935,-0.166,6712.9547,-2.1177,6783.2839,2.1114,19.2322,-2.3362,21.902,1.4968,15.9691,1.9369
23,29,6075.1834,-0.1582,6714.8289,-2.1171,6778.9172,2.1113,8.2291,2.025,8.4209,-1.3006,2.7785,1.7479
23,30,6099.5186,-0.1512,6707.0682,-2.1164,6778.5745,2.11,3.6315,3.1002,1.9487,1.4444,1.9976,1.9792
23,31,6122.3404,-0.1456,6701.8918,-2.1163,6780.2003,2.1093,8.8031,1.8293,7.9503,-1.2178,2.8917,-1.159
23,32,6143.7197,-0.1412,6693.1047,-2.1154,6779.4045,2.1078,19.0906,-0.9816,9.9847,2.0512,0.3954,2.6603
30,0,6666.8613,-0.0006,6668.3956,-2.0944,6668.3956,2.0944,276.5748,-1.229,123.3476,1.9126,58.5943,-1.229
30,1,6481.9017,-0.0443,6750.8844,-2.0947,6629.2106,2.1053,100.9474,2.0999,149.2127,-1.2469,94.8259,1.8728
30,2,6323.6011,-0.0857,6726.7938,-2.0983,6662.355,2.104,16.6011,-0.9498,34.5226,1.8305,19.8335,-1.288
30,3,6282.2459,-0.0964,6726.4611,-2.0981,6661.0434,2.1038,16.9734,2.5483,6.6081,1.7062,4.5832,1.7796
30,4,6242.2104,-0.1146,6735.4954,-2.0996,6665.8213,2.1057,15.7087,-0.5652,4.6174,-1.5703,5.3613,-1.3311
30,5,6205.6446,-0.125,6737.1474,-2.0994,6663.8935,2.1059,26.7227,-0.6232,29.7575,2.177,15.2442,-0.9482
30,6,6218.4668,-0.122,6740.0443,-2.0995,6662.6943,2.1063,3.9416,-0.1449,7.7379,-1.3127,1.8848,1.9069
30,7,6225.7592,-0.119,6736.5446,-2.0993,6663.2206,2.1057,19.7621,-1.0322,10.12,-1.2256,22.5939,1.9095
30,8,6172.258,-0.1287,6734.4676,-2.1013,6676.4619,2.1065,25.4892,2.2814,11.4046,1.7162,11.1181,-1.1567
30,9,6181.7518,-0.1258,6733.9333,-2.1012,6676.0225,2.1063,0.8457,-1.019,0.2994,1.8187,0.0202,2.5157
30,10,6190.8093,-0.1228,6733.7263,-2.1011,6675.5772,2.1062,6.7775,2.5843,0.7024,-0.9001,0.4842,1.8534
30,11,6202.5237,-0.121,6732.9623,-2.1011,6675.6808,2.1061,5.6493,-0.1178,5.9318,1.7816,7.9492,-1.4135
30,12,6179.3869,-0.1305,6744.8505,-2.1012,6670.5957,2.1077,6.9193,-1.2721,1.7274,-1.5912,6.8881,1.7426
30,13,6152.7979,-0.1374,6752.5433,-2.1025,6674.3494,2.1094,13.8129,1.803,11.2571,-1.398,1.5842,-1.3173
30,14,6138.7229,-0.1447,6745.8183,-2.1023,6676.8825,2.1084,12.5668,-1.1832,13.009,1.7944,3.9066,-1.416
30,15,6077.6234,-0.1696,6767.7991,-2.1038,6674.7328,2.112,15.8082,1.8872,33.7277,-1.4187,21.8087,1.6948
30,16,6027.4203,-0.192,6746.886,-2.1067,6702.4235,2.1107,28.9011,-0.7696,21.3686,1.7798,22.8174,-1.4135
30,17,5967.1857,-0.2101,6753.2371,-2.1068,6699.536,2.1115,12.5947,2.2648,16.0492,1.8941,14.248,-1.2339
30,18,6438.7738,-0.0571,6745.1261,-2.0956,6637.5537,2.105,17.7863,-0.4618,2.0832,1.0653,11.2922,-1.4075
30,19,6337.9796,-0.0815,6735.8371,-2.095,6638.7101,2.1035,21.2827,2.9048,5.3615,-1.8261,31.8276,1.6611
30,20,6263.4352,-0.1024,6722.4559,-2.1003,6676.1758,2.1044,11.9005,0.3289,31.26,1.7809,50.225,-1.4105
30,21,6235.0625,-0.1112,6728.9849,-2.0999,6670.5572,2.105,4.2519,-3.0571,3.1253,-1.1017,9.6606,1.8093
30,22,6282.0169,-0.0971,6734.6664,-2.0994,6664.9635,2.1055,25.2023,2.2301,25.1674,-1.3622,25.1565,1.6473
30,23,6194.8029,-0.1252,6724.4769,-2.1052,6704.155,2.107,12.7624,1.2182,5.0832,1.6227,25.3389,-1.4829
30,24,6109.7789,-0.1614,6720.1133,-2.1062,6712.2798,2.1069,41.5089,-0.4502,37.0718,2.1276,46.763,-1.0279
30,25,6175.0488,-0.1319,6748.6681,-2.0993,6657.4214,2.1073,30.2276,2.6638,8.6028,0.7588,4.9635,-2.328
30,26,6138.7337,-0.1461,6770.6438,-2.099,6644.8659,2.11,24.3014,2.1141,49.0532,-1.3028,37.09,1.8109
30,27,6099.1182,-0.1643,6745.4752,-2.1015,6671.9877,2.108,20.9779,-0.9747,18.974,1.7346,12.9058,-1.5132
30,28,6040.8302,-0.1829,6746.6845,-2.1029,6680.0534,2.1088,51.2231,-0.7908,32.9292,-0.9913,58.4483,2.1807
30,29,5911.9409,-0.207,6748.3191,-2.1058,6696.1778,2.1104,106.9617,2.4163,23.1886,1.784,26.5288,-1.0361
30,30,5811.8219,-0.2614,6777.3443,-2.1075,6692.2719,2.115,156.6821,2.0472,36.6013,-1.1627,22.3169,2.2464
30,31,5862.8057,-0.2495,6768.9281,-2.109,6705.5238,2.1147,37.0184,0.0067,20.0459,2.1141,43.5044,-1.1116
30,32,5915.3465,-0.2336,6776.8403,-2.1056,6681.5131,2.1141,8.8129,-1.9827,30.9215,-1.2493,42.7741,1.8568
